#   X	        Y	        Z	    Scalar field
-2.23576212	0.63432229	0.38077763	-1596.000000
-2.34026909	0.24853043	0.38089490	-1661.000000
-2.20937943	1.03657103	0.38054648	-1653.000000
-2.20630550	0.69813091	0.38072202	-1556.000000
-2.33923221	0.24636440	0.38108242	-1648.000000
-2.23567033	0.90916336	0.38094863	-1684.000000
-2.33914113	0.24737139	0.38108221	-1655.000000
-2.33789063	0.24724934	0.38126940	-1652.000000
-2.31353688	0.52932078	0.38179228	-1542.000000
-2.17556572	1.04425740	0.38105172	-1611.000000
-2.33639503	0.24709623	0.38139644	-1648.000000
-2.33849931	0.24880527	0.38099262	-1634.000000
-2.33657670	0.24813408	0.38106033	-1641.000000
-2.30661941	0.44078788	0.38161445	-1556.000000
-2.14108133	1.06555581	0.38197958	-1576.000000
-2.24463248	0.72755438	0.38085568	-1601.000000
-2.33377099	0.24361688	0.38131583	-1627.000000
-2.18847775	1.02677310	0.38129252	-1619.000000
-2.27127814	0.70070148	0.38090253	-1686.000000
-2.24271369	0.67100483	0.38012666	-1638.000000
-2.19418168	1.05735171	0.38141069	-1607.000000
-2.33047342	0.24282323	0.38077715	-1640.000000
-2.25268650	0.50251859	0.38151893	-1591.000000
-2.21192861	0.65052384	0.38155067	-1463.000000
-2.19830036	1.05515504	0.38103211	-1619.000000
-2.21644759	0.86079085	0.38036495	-1566.000000
-2.17141962	1.00159371	0.38068932	-1606.000000
-2.32861137	0.24383007	0.38087484	-1636.000000
-2.26831126	0.50526738	0.38146585	-1583.000000
-2.21212554	1.02839231	0.38038936	-1646.000000
-2.20073867	1.09220362	0.38152492	-1630.000000
-2.25995255	0.46321315	0.38096407	-1570.000000
-2.22871280	0.89225537	0.38052297	-1662.000000
-2.32928371	0.24419618	0.38096341	-1631.000000
-2.17506433	0.88834333	0.38088557	-1549.000000
-2.33276343	0.24639371	0.38119581	-1642.000000
-2.22034788	0.90971035	0.38032812	-1678.000000
-2.17596579	1.02207148	0.38115326	-1651.000000
-2.18975735	1.03409696	0.38079569	-1620.000000
-2.31586242	0.44957769	0.38103053	-1639.000000
-2.18621182	0.80149138	0.38046408	-1556.000000
-2.22356796	0.77869868	0.38032046	-1662.000000
-2.27097917	0.66099864	0.38131991	-1610.000000
-2.18571186	0.90738738	0.38056600	-1589.000000
-2.21289134	0.75190359	0.38070491	-1566.000000
-2.20729041	0.87339270	0.38014513	-1607.000000
-2.33263993	0.24816351	0.38082835	-1631.000000
-2.15390706	0.99310833	0.38185051	-1585.000000
-2.33251691	0.24920149	0.38082823	-1649.000000
-2.32806301	0.24621016	0.38118050	-1617.000000
-2.33026004	0.24645440	0.38117307	-1620.000000
-2.22718596	0.89091206	0.38022363	-1655.000000
-2.33114409	0.24801141	0.38095540	-1613.000000
-2.33025885	0.24718723	0.38080671	-1617.000000
-2.32903838	0.24675915	0.38096297	-1620.000000
-2.32919168	0.24737021	0.38102415	-1602.000000
-2.32916141	0.24779719	0.38102406	-1595.000000
-2.19044280	0.89142674	0.38028413	-1614.000000
-2.22669959	0.63801342	0.38104984	-1522.000000
-2.32980180	0.24868234	0.38114351	-1609.000000
-2.33102202	0.24904840	0.38095528	-1640.000000
-2.33123493	0.24987227	0.38061917	-1663.000000
-2.33138990	0.24953666	0.38141182	-1627.000000
-2.23462510	0.69721806	0.38050666	-1604.000000
-2.21759796	0.95258707	0.38062128	-1654.000000
-2.28022432	0.65498751	0.38092524	-1679.000000
-2.32873321	0.24959815	0.38096261	-1640.000000
-2.33984661	0.23467578	0.38172707	-1642.000000
-2.23231792	0.85535973	0.38043705	-1597.000000
-2.19245625	0.90149808	0.38042453	-1623.000000
-2.26504827	0.71837050	0.38042653	-1697.000000
-2.34326363	0.23800312	0.38159215	-1689.000000
-2.34225607	0.23824692	0.38141236	-1703.000000
-2.19417500	0.82401443	0.38067070	-1590.000000
-2.33990622	0.23690364	0.38142079	-1680.000000
-2.22480583	0.89021075	0.38020086	-1652.000000
-2.19797969	0.91007382	0.38058504	-1628.000000
-2.33935714	0.23714772	0.38169649	-1692.000000
-2.20508695	0.95643181	0.38102686	-1650.000000
-2.21262789	0.90247738	0.38032722	-1606.000000
-2.19555044	0.79984438	0.38028094	-1586.000000
-2.18081832	1.01865411	0.38122985	-1631.000000
-2.30032468	0.48634982	0.38094103	-1637.000000
-2.33996725	0.23870465	0.38144973	-1687.000000
-2.34036422	0.23955874	0.38154000	-1642.000000
-2.14877319	1.05283070	0.38177732	-1602.000000
-2.34213376	0.24181792	0.38147202	-1669.000000
-2.21504474	0.85071963	0.38034451	-1610.000000
-2.26968503	0.49345642	0.38125306	-1604.000000
-2.16662621	1.02225339	0.38103113	-1583.000000
-2.33792257	0.23931447	0.38151720	-1641.000000
-2.33795333	0.24138948	0.38154709	-1643.000000
-2.33761692	0.24209142	0.38151684	-1655.000000
-2.33206391	0.23543786	0.38166049	-1650.000000
-2.16177702	1.01261008	0.38160089	-1598.000000
-2.24072528	0.71827561	0.38017112	-1616.000000
-2.29269576	0.48549390	0.38084471	-1607.000000
-2.13854671	1.07294047	0.38174036	-1527.000000
-2.33545017	0.23903917	0.38149551	-1639.000000
-2.13973689	1.07059062	0.38173759	-1562.000000
-2.24175572	0.77247566	0.38001925	-1602.000000
-2.33502293	0.24108410	0.38146493	-1641.000000
-2.20486212	1.05457580	0.38113266	-1657.000000
-2.24775505	0.64369267	0.38079432	-1637.000000
-2.20293498	0.79908222	0.38022584	-1572.000000
-2.32870626	0.23946641	0.38154766	-1624.000000
-2.34265208	0.24380104	0.38159135	-1661.000000
-2.24854636	0.65870678	0.38081536	-1634.000000
-2.21016669	0.79896080	0.37977496	-1596.000000
-2.23258018	0.69550878	0.38048425	-1608.000000
-2.24106097	0.51191753	0.38225487	-1534.000000
-2.33758569	0.24477744	0.38154665	-1607.000000
-2.33682227	0.24529628	0.38142690	-1596.000000
-2.34161425	0.24688287	0.38147125	-1653.000000
-2.18970323	0.97495401	0.38079476	-1610.000000
-2.27042055	0.73439360	0.38122493	-1673.000000
-2.17912650	0.84693158	0.38049534	-1517.000000
-2.18397975	0.84653533	0.38084549	-1572.000000
-2.18730450	0.84781736	0.38025382	-1568.000000
-2.17416859	0.98059821	0.38084346	-1641.000000
-2.23553514	0.50340152	0.38142231	-1470.000000
-2.21878600	0.98005342	0.38093993	-1654.000000
-2.19754338	1.01490211	0.38139027	-1611.000000
-2.32931638	0.24529558	0.38175678	-1629.000000
-2.33032274	0.24541758	0.38153940	-1634.000000
-2.20624852	0.68061417	0.38134179	-1434.000000
-2.25729084	0.79127699	0.38099658	-1692.000000
-2.24216986	0.64701802	0.38084218	-1591.000000
-2.32562423	0.23574296	0.38137665	-1627.000000
-2.20502520	0.69141680	0.38094354	-1492.000000
-2.32696581	0.23516303	0.38122052	-1638.000000
-2.32739377	0.23565112	0.38127986	-1631.000000
-2.32659936	0.23629197	0.38116017	-1615.000000
-2.32650709	0.23555876	0.38076383	-1652.000000
-2.25903678	0.70951974	0.38023674	-1656.000000
-2.23948073	0.67109573	0.38077831	-1624.000000
-2.19595528	0.74537086	0.38116023	-1545.000000
-2.14565611	1.07651114	0.38144004	-1609.000000
-2.32626319	0.23729892	0.38112980	-1618.000000
-2.18342161	0.90726495	0.38020766	-1570.000000
-2.32537770	0.23653574	0.38098010	-1608.000000
-2.30319810	0.45613727	0.38116029	-1618.000000
-2.32574487	0.23760383	0.38107035	-1606.000000
-2.22329211	0.78620660	0.38028771	-1671.000000
-2.18145633	1.04624224	0.38124526	-1592.000000
-2.20381856	0.80826831	0.38009644	-1532.000000
-2.22971678	0.91352642	0.38035622	-1682.000000
-2.18517351	1.09589469	0.38123870	-1631.000000
-2.25639129	0.63603359	0.38064742	-1593.000000
-2.32266188	0.23626040	0.38092822	-1608.000000
-2.25925875	0.65034592	0.38056993	-1591.000000
-2.32217455	0.23800051	0.38126498	-1626.000000
-2.21976304	0.69910830	0.38058597	-1541.000000
-2.25591493	0.81276083	0.38117367	-1690.000000
-2.32058811	0.23635237	0.38133204	-1608.000000
-2.21863174	0.96891403	0.38024387	-1672.000000
-2.24542475	0.50303692	0.38187775	-1551.000000
-2.32132030	0.23714532	0.38108525	-1615.000000
-2.22000337	1.00285041	0.38061976	-1570.000000
-2.32037282	0.23668814	0.38093561	-1611.000000
-2.24429512	0.49592558	0.38142797	-1516.000000
-2.32739234	0.23851998	0.38097245	-1605.000000
-2.32748461	0.23955716	0.38136864	-1627.000000
-2.28643918	0.49995947	0.38149941	-1604.000000
-2.32620192	0.24016793	0.38115960	-1628.000000
-2.29367471	0.46599418	0.38112602	-1585.000000
-2.17935658	0.98169678	0.38088676	-1607.000000
-2.17889524	1.01651776	0.38081026	-1606.000000
-2.24520922	0.49537656	0.38118121	-1529.000000
-2.18323159	1.00171745	0.38123015	-1628.000000
-2.26559639	0.51790142	0.38223168	-1563.000000
-2.25769687	0.45646816	0.38149384	-1571.000000
-2.25475955	0.75169420	0.38013932	-1675.000000
-2.25076747	0.70530784	0.38032722	-1616.000000
-2.22571993	0.92432916	0.38082218	-1687.000000
-2.24826670	0.44090277	0.38095272	-1476.000000
-2.18322659	1.06333268	0.38187104	-1566.000000
-2.25406075	0.74180740	0.38069546	-1673.000000
-2.32348466	0.24062441	0.38074037	-1611.000000
-2.30203986	0.45769447	0.38177335	-1584.000000
-2.32351685	0.24212062	0.38116753	-1615.000000
-2.30881929	0.41942620	0.38170859	-1649.000000
-2.19842744	0.74430317	0.38109156	-1537.000000
-2.32092285	0.24074627	0.38108480	-1590.000000
-2.14264464	1.01590312	0.38218167	-1494.000000
-2.32137966	0.24160120	0.38080788	-1620.000000
-2.21281266	0.64850986	0.38121369	-1460.000000
-2.31704760	0.23488684	0.38113150	-1608.000000
-2.31698632	0.23568085	0.38113132	-1627.000000
-2.31832910	0.23473391	0.38097432	-1624.000000
-2.31008959	0.52098835	0.38171577	-1605.000000
-2.25702691	0.44719106	0.38147059	-1538.000000
-2.29681420	0.49556550	0.38107115	-1619.000000
-2.17955923	1.09104192	0.38132066	-1623.000000
-2.31881690	0.23735902	0.38106343	-1629.000000
-2.31628513	0.23708388	0.38140696	-1608.000000
-2.19681168	0.98209572	0.38070673	-1619.000000
-2.31646705	0.23821276	0.38110080	-1644.000000
-2.15829420	1.03848755	0.38132578	-1617.000000
-2.30264139	0.51958424	0.38128412	-1548.000000
-2.18564725	0.93561625	0.38040042	-1638.000000
-2.18128228	0.94934893	0.38062117	-1635.000000
-2.22297287	0.65195978	0.38072035	-1590.000000
-2.31259155	0.23525217	0.38081008	-1586.000000
-2.31408715	0.23503946	0.38101822	-1588.000000
-2.27185202	0.47661141	0.38067412	-1524.000000
-2.21139526	1.02457738	0.38082066	-1665.000000
-2.17818189	0.83695149	0.38053435	-1526.000000
-2.20237160	0.94965655	0.38097817	-1675.000000
-2.23699522	0.77479422	0.38021687	-1638.000000
-2.31310940	0.23741929	0.38092932	-1608.000000
-2.19607425	0.75452560	0.38054535	-1366.000000
-2.31378150	0.23793840	0.38101783	-1632.000000
-2.28765798	0.50957251	0.38124663	-1582.000000
-2.21891284	0.65894717	0.38039440	-1576.000000
-2.17223668	1.07807112	0.38135123	-1604.000000
-2.31869364	0.23909783	0.38069600	-1617.000000
-2.16930652	1.07620883	0.38120985	-1616.000000
-2.21112442	0.71406126	0.38039327	-1539.000000
-2.21355438	0.80109739	0.38000670	-1607.000000
-2.22650051	0.75114202	0.38044623	-1585.000000
-2.23435473	0.95081943	0.38132966	-1663.000000
-2.31784034	0.23973885	0.38097349	-1606.000000
-2.13568044	1.06695831	0.38208780	-1560.000000
-2.31985402	0.24172308	0.38093486	-1597.000000
-2.20798516	0.69187522	0.38102451	-1523.000000
-2.31719899	0.24114275	0.38088292	-1579.000000
-2.20784974	0.78614384	0.38024688	-1613.000000
-2.31762481	0.24214967	0.38060701	-1581.000000
-2.19737816	0.83106369	0.38041264	-1620.000000
-2.14648199	1.06320620	0.38141385	-1597.000000
-2.31622171	0.24135655	0.38073406	-1581.000000
-2.31640434	0.24181458	0.38076326	-1563.000000
-2.30756354	0.44170374	0.38103086	-1596.000000
-2.31414795	0.23891450	0.38110813	-1633.000000
-2.20382810	0.73856646	0.38049746	-1519.000000
-2.31582522	0.23983064	0.38101014	-1605.000000
-2.14719272	0.98242629	0.38132894	-1534.000000
-2.31387281	0.23934245	0.38107884	-1623.000000
-2.26459718	0.67329675	0.38090706	-1548.000000
-2.31445313	0.24086857	0.38119817	-1572.000000
-2.17459035	1.05295551	0.38150871	-1566.000000
-2.31533623	0.24053238	0.38058439	-1587.000000
-2.19216132	0.80631399	0.38013601	-1549.000000
-2.28797030	0.43639135	0.38079336	-1665.000000
-2.30899549	0.46126491	0.38110858	-1645.000000
-2.17745972	1.04019880	0.38144445	-1585.000000
-2.18942332	1.01734293	0.38080499	-1621.000000
-2.22056150	0.91697335	0.38041586	-1685.000000
-2.31393385	0.24111247	0.38110778	-1576.000000
-2.24802065	0.70988458	0.38048708	-1646.000000
-2.18425250	0.84748095	0.38017309	-1563.000000
-2.20294666	0.98816967	0.38117144	-1632.000000
-2.32736230	0.24294518	0.38139838	-1642.000000
-2.32693386	0.24312791	0.38097173	-1645.000000
-2.29108644	0.40990177	0.38088697	-1635.000000
-2.27459931	0.48494288	0.38099694	-1635.000000
-2.32510328	0.24373776	0.38106948	-1640.000000
-2.19420958	0.78672135	0.38047481	-1548.000000
-2.32766628	0.24541707	0.38112119	-1640.000000
-2.23112249	0.89762652	0.38039035	-1635.000000
-2.32607937	0.24599595	0.38124815	-1611.000000
-2.32467628	0.24483685	0.38137537	-1617.000000
-2.21600223	1.00599253	0.37986845	-1614.000000
-2.32101274	0.24303514	0.38077837	-1622.000000
-2.30484986	0.42238545	0.38117132	-1622.000000
-2.19431973	0.87799913	0.38003284	-1637.000000
-2.32000494	0.24321793	0.38059860	-1622.000000
-2.32089043	0.24398112	0.38077831	-1615.000000
-2.25776625	0.62999094	0.38098183	-1596.000000
-2.32375956	0.24501950	0.38085929	-1633.000000
-2.32385159	0.24575171	0.38125563	-1608.000000
-2.17098737	1.07041121	0.38181713	-1608.000000
-2.17242408	1.04611921	0.38151923	-1644.000000
-2.27661324	0.48387507	0.38089877	-1629.000000
-2.32027841	0.24581182	0.38032144	-1604.000000
-2.20059466	0.73026520	0.38069525	-1539.000000
-2.16790986	1.02161276	0.38154617	-1590.000000
-2.29031205	0.52354991	0.38141403	-1544.000000
-2.32586503	0.24642374	0.38085163	-1620.000000
-2.28074479	0.64854866	0.38111064	-1663.000000
-2.32583404	0.24669774	0.38085160	-1604.000000
-2.24623036	0.63011140	0.38071498	-1633.000000
-2.27995276	0.64415359	0.38117644	-1651.000000
-2.31335521	0.51445866	0.38161713	-1638.000000
-2.21183252	0.92631137	0.38050121	-1671.000000
-2.17914152	1.00067890	0.38096917	-1616.000000
-2.30011773	0.43041083	0.38103104	-1636.000000
-2.27102757	0.50331467	0.38145781	-1608.000000
-2.27020335	0.49357936	0.38097629	-1606.000000
-2.20029736	0.91547602	0.38048372	-1636.000000
-2.30248928	0.52892238	0.38158509	-1553.000000
-2.32415748	0.24993280	0.38137460	-1638.000000
-2.16910124	0.99408567	0.38103667	-1561.000000
-2.32241559	0.24633126	0.38068011	-1606.000000
-2.32217407	0.24743059	0.38141337	-1628.000000
-2.18201876	0.92490423	0.38111869	-1612.000000
-2.32159257	0.24654527	0.38092673	-1594.000000
-2.32171440	0.24782731	0.38095671	-1624.000000
-2.27021146	0.67805713	0.38045910	-1631.000000
-2.16171670	0.97168452	0.38040105	-1533.000000
-2.27264524	0.49739373	0.38111934	-1561.000000
-2.32034206	0.24871224	0.38114384	-1638.000000
-2.30679297	0.49886253	0.38082251	-1633.000000
-2.32006693	0.24904719	0.38108358	-1635.000000
-2.16156316	1.01828611	0.38156882	-1583.000000
-2.31674170	0.24260786	0.38121974	-1588.000000
-2.26550293	0.50651801	0.38144353	-1568.000000
-2.26490307	0.66719264	0.38066500	-1624.000000
-2.31866217	0.24227168	0.38038954	-1633.000000
-2.18342519	0.88825214	0.38058293	-1579.000000
-2.19376755	0.91828328	0.38050398	-1648.000000
-2.27741432	0.67711210	0.38074073	-1633.000000
-2.26783109	0.42024502	0.38086799	-1594.000000
-2.21268725	0.94562870	0.38103795	-1668.000000
-2.31970215	0.24501926	0.38133076	-1586.000000
-2.15549231	0.99219221	0.38126567	-1591.000000
-2.21262193	0.96705264	0.38081372	-1652.000000
-2.31844926	0.24593385	0.38078547	-1599.000000
-2.31698465	0.24547674	0.38091254	-1588.000000
-2.29242182	0.47237185	0.38076106	-1588.000000
-2.20348310	1.09141052	0.38066122	-1570.000000
-2.23971200	0.77299446	0.38011676	-1588.000000
-2.31234550	0.24242418	0.38086841	-1578.000000
-2.31429863	0.24291238	0.38083071	-1578.000000
-2.31603837	0.24309555	0.38073382	-1595.000000
-2.26978660	0.40800744	0.38117248	-1594.000000
-2.31497121	0.24333951	0.38095024	-1567.000000
-2.20259237	0.86362731	0.38040945	-1616.000000
-2.17503762	0.84046102	0.38026807	-1461.000000
-2.21035719	0.75483316	0.38046789	-1597.000000
-2.21528077	0.95399106	0.38114730	-1666.000000
-2.23416972	0.68009812	0.38076052	-1627.000000
-2.20507908	0.72568738	0.38004160	-1561.000000
-2.26007485	0.72328311	0.38068461	-1643.000000
-2.22792935	0.80189317	0.38029468	-1644.000000
-2.31493950	0.24584253	0.38098010	-1610.000000
-2.31234550	0.24456020	0.38092837	-1576.000000
-2.31387115	0.24471331	0.38077024	-1569.000000
-2.22263837	0.89622152	0.38026613	-1518.000000
-2.31393337	0.24575052	0.38119751	-1621.000000
-2.31607032	0.24678876	0.38115892	-1644.000000
-2.31890726	0.24626994	0.38087475	-1606.000000
-2.31924391	0.24712518	0.38130125	-1635.000000
-2.26484394	0.65056062	0.38067335	-1605.000000
-2.26087451	0.41145530	0.38098630	-1571.000000
-2.31774783	0.24739890	0.38106206	-1644.000000
-2.28062010	0.68150777	0.38139996	-1648.000000
-2.31184077	0.42214262	0.38188127	-1666.000000
-2.31869316	0.24816191	0.38087454	-1631.000000
-2.31994343	0.24828398	0.38068736	-1619.000000
-2.25672197	0.68580765	0.38068303	-1630.000000
-2.31613111	0.24825378	0.38121903	-1628.000000
-2.31765556	0.24840589	0.38106188	-1635.000000
-2.18446517	0.86118311	0.38025668	-1603.000000
-2.31634426	0.24864982	0.38124910	-1633.000000
-2.31612992	0.24907760	0.38085261	-1624.000000
-2.31341410	0.24611741	0.38110706	-1624.000000
-2.31466556	0.24626948	0.38094983	-1623.000000
-2.17059040	1.07352412	0.38160294	-1601.000000
-2.31304789	0.24712436	0.38107777	-1635.000000
-2.20997167	0.91984123	0.38060153	-1643.000000
-2.31402397	0.24767336	0.38086027	-1637.000000
-2.18301105	1.06281340	0.38141501	-1570.000000
-2.27289176	0.46058953	0.38067850	-1576.000000
-2.31509376	0.24852775	0.38140529	-1624.000000
-2.31582499	0.24904673	0.38115865	-1624.000000
-2.20052147	0.81513387	0.37998199	-1642.000000
-2.25430107	0.76915038	0.38055930	-1661.000000
-2.31387091	0.24904636	0.38086012	-1608.000000
-2.17272329	1.09470332	0.38143349	-1519.000000
-2.32693696	0.23491922	0.38158673	-1632.000000
-2.22659707	0.71519214	0.38052446	-1598.000000
-2.32705879	0.23818426	0.38164574	-1609.000000
-2.22008753	0.78278810	0.37999400	-1658.000000
-2.21588874	0.95713490	0.38065571	-1657.000000
-2.20552802	0.79728228	0.37976113	-1566.000000
-2.25119209	0.49788040	0.38149518	-1580.000000
-2.30155063	0.44798905	0.38104773	-1615.000000
-2.31466842	0.24044080	0.38159367	-1592.000000
-2.31463742	0.24089880	0.38159356	-1585.000000
-2.19012427	0.75940818	0.38102069	-1442.000000
-2.24953723	0.80216998	0.38083297	-1689.000000
-2.14770293	1.07010353	0.38168043	-1590.000000
-2.17662477	0.84720534	0.38053450	-1490.000000
-2.30969810	0.18767501	0.38114792	-1558.000000
-2.27277923	0.63804948	0.38059217	-1610.000000
-2.20763731	1.06257212	0.38087556	-1612.000000
-2.31134677	0.18822533	0.38141719	-1498.000000
-2.16734338	0.87979728	0.38073233	-1511.000000
-2.31110120	0.18886611	0.38102067	-1487.000000
-2.30951595	0.18904915	0.38151386	-1476.000000
-2.20171285	0.80897009	0.38019508	-1527.000000
-2.17518091	0.92911428	0.38077328	-1607.000000
-2.24058676	0.86216646	0.38010129	-1626.000000
-2.13641191	1.06943035	0.38196215	-1551.000000
-2.23849082	0.79630965	0.38081145	-1675.000000
-2.22529268	0.91892809	0.38082623	-1697.000000
-2.13217068	1.08462834	0.38285381	-1418.000000
-2.25256777	0.71980327	0.38089418	-1642.000000
-2.20826316	0.67069626	0.38118693	-1445.000000
-2.19741726	1.02716959	0.38062167	-1647.000000
-2.21304846	0.70716465	0.38069525	-1572.000000
-2.19773984	0.85852951	0.38015300	-1625.000000
-2.21840477	0.81449491	0.37995407	-1605.000000
-2.30463266	0.18834656	0.38143936	-1540.000000
-2.30606723	0.18926166	0.38131216	-1498.000000
-2.19756746	0.77872676	0.38055959	-1548.000000
-2.30673695	0.19072662	0.38106424	-1516.000000
-2.18319750	1.02881634	0.38106400	-1621.000000
-2.22988844	0.74192625	0.38010347	-1603.000000
-2.23108339	0.72285277	0.38084185	-1631.000000
-2.21330643	0.85166556	0.38053280	-1610.000000
-2.27032638	0.48582745	0.38110265	-1619.000000
-2.31168032	0.19142905	0.38077351	-1518.000000
-2.14587092	1.08954251	0.38204300	-1484.000000
-2.31085706	0.19207008	0.38101992	-1561.000000
-2.31021667	0.19304614	0.38129658	-1540.000000
-2.30985069	0.19170405	0.38120645	-1554.000000
-2.23065925	0.68577349	0.38049537	-1601.000000
-2.31143737	0.19359620	0.38113925	-1574.000000
-2.31027746	0.19524416	0.38132527	-1560.000000
-2.17846274	1.08200908	0.38172573	-1583.000000
-2.21834540	0.80308199	0.38008186	-1630.000000
-2.27478337	0.48604211	0.38145378	-1622.000000
-2.21485734	0.64435995	0.38096398	-1492.000000
-2.30661654	0.19142878	0.38143128	-1574.000000
-2.30611968	0.52974671	0.38141966	-1551.000000
-2.30756044	0.19325963	0.38087729	-1556.000000
-2.14471579	1.02902603	0.38146636	-1597.000000
-2.16358566	0.93219614	0.38117617	-1532.000000
-2.25510550	0.42735374	0.38127267	-1509.000000
-2.30817056	0.19432776	0.38099670	-1567.000000
-2.25211382	0.43257239	0.38131103	-1485.000000
-2.30350184	0.46355325	0.38106465	-1616.000000
-2.30676341	0.50325775	0.38136944	-1612.000000
-2.22629666	0.95094126	0.38099027	-1689.000000
-2.30142808	0.18840711	0.38129696	-1554.000000
-2.21679354	0.77857596	0.38043496	-1566.000000
-2.19291997	0.85910922	0.38062671	-1604.000000
-2.23995638	0.77888364	0.38048008	-1638.000000
-2.30307603	0.18959728	0.38122991	-1540.000000
-2.30277205	0.18987240	0.38153580	-1558.000000
-2.26224685	0.41243139	0.38085929	-1578.000000
-2.30158114	0.18947518	0.38135692	-1554.000000
-2.16152549	1.07181394	0.38138977	-1641.000000
-2.22245789	0.63584685	0.38103497	-1547.000000
-2.22132134	0.67991352	0.38065118	-1563.000000
-2.20125246	0.83143103	0.38024661	-1641.000000
-2.21471238	0.82017154	0.38011551	-1600.000000
-2.29923105	0.19081791	0.38136405	-1584.000000
-2.29895568	0.19109184	0.38130385	-1564.000000
-2.29681993	0.18990159	0.38131151	-1529.000000
-2.28961110	0.52415991	0.38169104	-1544.000000
-2.30154991	0.19277117	0.38138643	-1536.000000
-2.15347672	1.00870216	0.38169131	-1600.000000
-2.22431660	0.65339404	0.38098919	-1594.000000
-2.23872924	0.82856643	0.38027686	-1678.000000
-2.28089428	0.41585177	0.38131484	-1653.000000
-2.21538448	0.80982554	0.37999636	-1625.000000
-2.24747586	0.43812597	0.38147566	-1293.000000
-2.14416409	1.07153726	0.38205746	-1565.000000
-2.29740024	0.19176371	0.38143066	-1511.000000
-2.30017638	0.19197690	0.38114735	-1567.000000
-2.18324184	0.88419390	0.38031152	-1645.000000
-2.20724201	0.78168797	0.38067809	-1625.000000
-2.29819250	0.19182469	0.38118401	-1549.000000
-2.16746068	0.92267436	0.38074097	-1585.000000
-2.29834557	0.19286174	0.38124400	-1496.000000
-2.25653386	0.47340485	0.38112342	-1551.000000
-2.23215866	0.92750388	0.38076833	-1707.000000
-2.21333909	0.82233757	0.38039404	-1607.000000
-2.14667344	0.99582344	0.38175112	-1472.000000
-2.29962802	0.19478501	0.38148281	-1491.000000
-2.29865026	0.19499880	0.38130295	-1484.000000
-2.23797870	0.50794905	0.38196105	-1452.000000
-2.25932288	0.62996101	0.38082370	-1580.000000
-2.29758310	0.19527279	0.38152033	-1447.000000
-2.26627088	0.70375264	0.38027662	-1690.000000
-2.30826378	0.19551796	0.38139284	-1551.000000
-2.30896616	0.19585410	0.38151234	-1562.000000
-2.31100988	0.19603713	0.38107848	-1581.000000
-2.31213927	0.19686137	0.38128835	-1567.000000
-2.27631807	0.66225010	0.38105762	-1636.000000
-2.30826259	0.19618979	0.38102651	-1553.000000
-2.20499825	0.90931255	0.38041016	-1619.000000
-2.23342800	0.76814109	0.38084197	-1637.000000
-2.30988026	0.19698310	0.38129577	-1562.000000
-2.30914783	0.19734897	0.38117599	-1569.000000
-2.30533218	0.19594538	0.38091433	-1554.000000
-2.25613260	0.76069748	0.38040438	-1657.000000
-2.30719495	0.19673876	0.38124377	-1560.000000
-2.21992564	0.63276368	0.38122785	-1545.000000
-2.15298390	1.05933130	0.38203421	-1584.000000
-2.26856279	0.69438416	0.38094461	-1649.000000
-2.30566859	0.47621870	0.38141727	-1623.000000
-2.20424557	0.82322162	0.38060671	-1620.000000
-2.30490613	0.19734851	0.38125107	-1531.000000
-2.23561287	0.85514694	0.38015223	-1636.000000
-2.27137589	0.63572943	0.38065895	-1596.000000
-2.30539322	0.19805041	0.38094309	-1551.000000
-2.30435681	0.19795939	0.38116059	-1543.000000
-2.30573034	0.19887467	0.38139957	-1531.000000
-2.16391373	1.02066660	0.38207889	-1604.000000
-2.15539575	1.05606663	0.38215080	-1590.000000
-2.21538472	0.81052762	0.38005704	-1616.000000
-2.28915763	0.46367344	0.38071510	-1600.000000
-2.20560336	0.96396977	0.38080847	-1667.000000
-2.21916533	0.84687513	0.38036275	-1631.000000
-2.25434589	0.64756852	0.38083160	-1597.000000
-2.24985600	0.42991710	0.38125879	-1401.000000
-2.31070423	0.20143929	0.38147384	-1502.000000
-2.30685949	0.45683959	0.38099578	-1607.000000
-2.21888351	0.92478627	0.38066161	-1666.000000
-2.20703053	1.03507507	0.38092098	-1651.000000
-2.31043029	0.20214124	0.38144341	-1532.000000
-2.20446587	0.76438451	0.38045174	-1602.000000
-2.30536437	0.20030962	0.38137010	-1460.000000
-2.17902970	0.91168982	0.38098305	-1607.000000
-2.30752993	0.19933265	0.38093540	-1530.000000
-2.30746889	0.19975965	0.38093537	-1512.000000
-2.18526673	0.80185747	0.38074103	-1547.000000
-2.20909572	0.81412774	0.37971011	-1571.000000
-2.23547578	0.72883505	0.38027537	-1580.000000
-2.24408698	0.69255018	0.38059959	-1605.000000
-2.22444272	0.86149257	0.38003311	-1659.000000
-2.30508757	0.20137736	0.38094246	-1494.000000
-2.30603266	0.20247540	0.38075581	-1551.000000
-2.22199464	0.67005664	0.38065377	-1566.000000
-2.30524063	0.20241442	0.38100249	-1538.000000
-2.21161175	0.99253452	0.38074359	-1623.000000
-2.20421815	1.07914281	0.38112280	-1603.000000
-2.30331945	0.19539535	0.38131827	-1533.000000
-2.15854883	0.93155438	0.38076618	-1491.000000
-2.17408919	0.86444795	0.38041246	-1526.000000
-2.30173278	0.19628024	0.38147509	-1527.000000
-2.25324750	0.65052831	0.38080376	-1640.000000
