#   X	          Y	         Z	   Intensity
-0.93232697	-0.27574199	0.93656898	0.443732
-1.21919298	-0.35896301	0.93366998	0.263066
-1.22370899	-0.36027500	0.93962097	0.279667
-1.22126806	-0.35957301	0.94020098	0.286992
-1.21788001	-0.35856599	0.94004798	0.292607
-1.21449304	-0.35755900	0.93989599	0.293584
-1.21110499	-0.35658300	0.93974298	0.292607
-1.20790100	-0.35563701	0.93971300	0.292119
-1.20469701	-0.35469100	0.93968201	0.295781
-1.20152295	-0.35374501	0.93965101	0.295781
-1.19850194	-0.35285899	0.93974298	0.293095
-1.19551098	-0.35197401	0.93986499	0.288212
-1.19193995	-0.35093701	0.93949902	0.287724
-1.18840003	-0.34986901	0.93913299	0.283085
-1.18537903	-0.34898400	0.93922400	0.282109
-1.18220496	-0.34806800	0.93916303	0.285771
-1.17884803	-0.34706101	0.93891901	0.285771
-1.17549098	-0.34608501	0.93867499	0.285283
-1.17210400	-0.34507799	0.93843102	0.284794
-1.16896105	-0.34416199	0.93833899	0.286992
-1.16596997	-0.34327701	0.93836999	0.286992
-1.16279602	-0.34233099	0.93824798	0.289433
-1.15998805	-0.34150699	0.93843102	0.295781
-1.15757799	-0.34080499	0.93888903	0.305303
-1.15531898	-0.34013399	0.93949902	0.308476
-1.15254200	-0.33934000	0.93965101	0.311162
-1.14955103	-0.33845499	0.93965101	0.314336
-1.14640796	-0.33750901	0.93949902	0.315312
-1.14341700	-0.33665499	0.93949902	0.315068
-1.14027405	-0.33570901	0.93931597	0.310918
-1.13731396	-0.33485401	0.93931597	0.311894
-1.13435400	-0.33396900	0.93928498	0.315068
-1.13154602	-0.33314499	0.93937701	0.320928
-1.12858605	-0.33229101	0.93934602	0.317266
-1.12507606	-0.33125299	0.93882799	0.311162
-1.12229896	-0.33042899	0.93895000	0.308476
-1.11936998	-0.32954401	0.93888903	0.315312
-1.11659205	-0.32875100	0.93895000	0.321904
-1.11363196	-0.32786599	0.93888903	0.323369
-1.11067200	-0.32701099	0.93879700	0.323369
-1.10755897	-0.32606500	0.93855298	0.327276
-1.10423303	-0.32511899	0.93815601	0.328740
-1.10130298	-0.32423401	0.93806499	0.327276
-1.09797704	-0.32325700	0.93763697	0.327764
-1.09413099	-0.32212800	0.93675202	0.327276
-1.08995104	-0.32090801	0.93556201	0.328740
-1.08665502	-0.31993100	0.93510401	0.331670
-1.08406103	-0.31916800	0.93528700	0.327764
-1.08168006	-0.31846601	0.93562299	0.322637
-1.07930005	-0.31776401	0.93592799	0.323125
-1.07710302	-0.31709301	0.93641698	0.327031
-1.07524097	-0.31657401	0.93721002	0.331670
-1.07319605	-0.31596401	0.93782002	0.336065
-1.07099903	-0.31532300	0.93827802	0.334356
-1.06806898	-0.31446800	0.93812603	0.332158
-1.06517005	-0.31361401	0.93794298	0.329961
-1.06242394	-0.31279001	0.93791199	0.329229
-1.05934095	-0.31187400	0.93754601	0.337285
-1.05604601	-0.31092799	0.93705702	0.344121
-1.05296302	-0.31001300	0.93669099	0.346319
-1.05058300	-0.30931100	0.93696600	0.341192
-1.04823303	-0.30860901	0.93721002	0.341924
-1.04585302	-0.30790699	0.93748498	0.344854
-1.04295301	-0.30705300	0.93724102	0.350469
-1.04020703	-0.30625901	0.93717998	0.355108
-1.03749096	-0.30546600	0.93708801	0.359747
-1.03477502	-0.30464199	0.93699598	0.367803
-1.03187597	-0.30378699	0.93675202	0.367803
-1.02934301	-0.30305499	0.93681300	0.365362
-1.02696204	-0.30235299	0.93705702	0.363165
-1.02427697	-0.30155900	0.93693501	0.361944
-1.02137804	-0.30070499	0.93666101	0.366339
-1.01866102	-0.29991099	0.93653899	0.364385
-1.01579297	-0.29905701	0.93626398	0.358526
-1.01271105	-0.29817200	0.93580598	0.353887
-1.00950599	-0.29719499	0.93519598	0.359014
-1.00608802	-0.29621899	0.93440199	0.357794
-1.00355506	-0.29545599	0.93443298	0.354131
-1.00105298	-0.29472399	0.93443298	0.354131
-0.99852002	-0.29399100	0.93443298	0.361700
-0.99601698	-0.29322800	0.93443298	0.363409
-0.99333203	-0.29243499	0.93427998	0.364630
-0.99098200	-0.29176301	0.93443298	0.368780
-0.98829699	-0.29097000	0.93425000	0.371221
-0.98594701	-0.29026800	0.93437201	0.374640
-0.98326099	-0.28947401	0.93418902	0.370977
-0.98094201	-0.28880301	0.93434101	0.370245
-0.97840899	-0.28807101	0.93427998	0.369757
-0.97627300	-0.28742999	0.93458599	0.373419
-0.97410601	-0.28678900	0.93485999	0.377081
-0.97175598	-0.28608701	0.93498200	0.386114
-0.96910101	-0.28532401	0.93476897	0.391730
-0.96675098	-0.28462201	0.93485999	0.391730
-0.96443200	-0.28395101	0.93498200	0.389776
-0.96244800	-0.28337100	0.93541002	0.386114
-0.96012902	-0.28266901	0.93550098	0.387335
-0.95762599	-0.28193700	0.93541002	0.386114
-0.95530701	-0.28126499	0.93550098	0.387335
-0.95280498	-0.28053299	0.93541002	0.389776
-0.95048499	-0.27983099	0.93547100	0.391241
-0.94853199	-0.27925101	0.93586701	0.392462
-0.94621301	-0.27858001	0.93595898	0.399298
-0.94355798	-0.27778599	0.93568403	0.401984
-0.94123799	-0.27711499	0.93571502	0.401984
-0.93943799	-0.27659601	0.93629497	0.403937
-0.93760699	-0.27604699	0.93684399	0.413947
-0.93547100	-0.27543601	0.93705702	0.428595
-0.93333399	-0.27479601	0.93724102	0.442023
-1.21604896	-0.35636899	0.93092299	0.256718
-1.22380102	-0.35862699	0.93931597	0.272587
-1.22209203	-0.35813901	0.94047499	0.282109
-1.21928406	-0.35731500	0.94078100	0.284062
-1.21586597	-0.35630801	0.94062799	0.285527
-1.21211195	-0.35520899	0.94016999	0.286015
-1.20909095	-0.35432401	0.94029200	0.289921
-1.20628405	-0.35350001	0.94056702	0.295537
-1.20289600	-0.35252401	0.94038397	0.293584
-1.19969201	-0.35157800	0.94035298	0.289189
-1.19593799	-0.35047901	0.93986499	0.285527
-1.19258106	-0.34947199	0.93965101	0.288212
-1.18937695	-0.34855700	0.93958998	0.288212
-1.18620300	-0.34761000	0.93952900	0.288701
-1.18302906	-0.34669501	0.93943799	0.289677
-1.18000805	-0.34581000	0.93949902	0.291386
-1.17646801	-0.34477201	0.93913299	0.288212
-1.17311096	-0.34379601	0.93888903	0.285771
-1.16975403	-0.34278899	0.93861401	0.285283
-1.16657996	-0.34187299	0.93852198	0.284306
-1.16322303	-0.34089699	0.93824798	0.289921
-1.16059899	-0.34010300	0.93858302	0.298711
-1.15837097	-0.33946201	0.93919402	0.306767
-1.15650904	-0.33891299	0.94010901	0.308965
-1.15388501	-0.33814999	0.94041401	0.308965
-1.15071106	-0.33720401	0.94026202	0.306279
-1.14775097	-0.33634901	0.94026202	0.305303
-1.14494300	-0.33552599	0.94041401	0.307256
-1.14180005	-0.33460999	0.94023103	0.306035
-1.13719201	-0.33323699	0.93885797	0.310918
-1.13603199	-0.33290100	0.94032300	0.310918
-1.13288903	-0.33198500	0.94014001	0.313848
-1.12956202	-0.33100900	0.93980402	0.313359
-1.12605298	-0.33000201	0.93928498	0.312871
-1.12126195	-0.32859799	0.93772900	0.311650
-1.12013197	-0.32826200	0.93919402	0.311650
-1.11717200	-0.32740799	0.93910199	0.316533
-1.11259496	-0.32603499	0.93766803	0.321904
-1.11146498	-0.32572901	0.93910199	0.321904
-1.10630798	-0.32420301	0.93717998	0.326543
-1.10517895	-0.32386801	0.93861401	0.326543
-1.10188305	-0.32292199	0.93821698	0.324346
-1.09675598	-0.32139599	0.93626398	0.325567
-1.09562695	-0.32109100	0.93769801	0.325567
-1.08961499	-0.31932101	0.93492103	0.327764
-1.08668494	-0.31846601	0.93479902	0.327031
-1.08375502	-0.31758100	0.93467700	0.326055
-1.08137500	-0.31687900	0.93498200	0.325322
-1.07932997	-0.31626901	0.93562299	0.326055
-1.07749903	-0.31571999	0.93641698	0.330938
-1.07545495	-0.31514001	0.93702698	0.333135
-1.07307398	-0.31443799	0.93736303	0.336065
-1.07032800	-0.31364399	0.93733197	0.333379
-1.06724501	-0.31272900	0.93699598	0.331670
-1.06413305	-0.31181300	0.93666101	0.333379
-1.06086695	-0.31083700	0.93617201	0.338994
-1.05830395	-0.31010401	0.93629497	0.343389
-1.05555701	-0.30931100	0.93626398	0.348028
-1.05317700	-0.30860901	0.93653899	0.348028
-1.05046105	-0.30781600	0.93647802	0.342412
-1.04771399	-0.30699199	0.93641698	0.341436
-1.04447901	-0.30604601	0.93586701	0.344121
-1.04139698	-0.30513000	0.93550098	0.351202
-1.03865099	-0.30433699	0.93541002	0.356329
-1.03630102	-0.30366501	0.93565398	0.363165
-1.03410304	-0.30299401	0.93605000	0.365850
-1.03156996	-0.30226099	0.93611097	0.364141
-1.02918994	-0.30155900	0.93635601	0.361944
-1.02632105	-0.30073500	0.93608099	0.363165
-1.02342200	-0.29988101	0.93580598	0.368048
-1.02033997	-0.29896501	0.93537903	0.369268
-1.01765394	-0.29817200	0.93525702	0.366827
-1.01475501	-0.29734799	0.93498200	0.358038
-1.01152003	-0.29640201	0.93437201	0.356573
-1.00846899	-0.29548600	0.93388402	0.355352
-1.00559998	-0.29466200	0.93357801	0.355352
-1.00325000	-0.29396099	0.93376201	0.358282
-1.00056505	-0.29316700	0.93360901	0.367559
-0.99769598	-0.29234299	0.93330401	0.370001
-0.99516302	-0.29161099	0.93330401	0.370733
-0.99299598	-0.29097000	0.93360901	0.372442
-0.99064600	-0.29026800	0.93376201	0.373663
-0.98866302	-0.28968799	0.93425000	0.371954
-0.98631299	-0.28901699	0.93437201	0.372686
-0.98362702	-0.28822300	0.93418902	0.370977
-0.98130798	-0.28755200	0.93434101	0.369757
-0.97862202	-0.28675801	0.93412799	0.371466
-0.97627300	-0.28605700	0.93425000	0.375128
-0.97395301	-0.28538501	0.93437201	0.382452
-0.97126800	-0.28459200	0.93415803	0.386847
-0.96894801	-0.28391999	0.93425000	0.388067
-0.96644598	-0.28318799	0.93418902	0.388556
-0.96394300	-0.28245500	0.93412799	0.388556
-0.96162403	-0.28178400	0.93421900	0.391730
-0.95945698	-0.28114301	0.93449402	0.390509
-0.95732099	-0.28050199	0.93473798	0.392462
-0.95533800	-0.27992201	0.93516499	0.394171
-0.95335400	-0.27934301	0.93556201	0.392950
-0.95103502	-0.27867100	0.93565398	0.392950
-0.94886798	-0.27803001	0.93586701	0.393683
-0.94621301	-0.27726701	0.93562299	0.398810
-0.94374102	-0.27653500	0.93550098	0.399298
-0.94175702	-0.27595499	0.93589801	0.403204
-0.93977398	-0.27537501	0.93629497	0.410040
-0.93745399	-0.27470401	0.93632501	0.419074
-0.93531799	-0.27406299	0.93653899	0.429816
-0.93318200	-0.27342200	0.93675202	0.451301
-1.22520399	-0.35734600	0.93757600	0.275029
-1.22407496	-0.35701001	0.93916303	0.287480
-1.22123694	-0.35618600	0.93946803	0.288945
-1.21803296	-0.35523999	0.93946803	0.289433
-1.21464503	-0.35426301	0.93931597	0.288457
-1.21125805	-0.35325599	0.93916303	0.290898
-1.20805395	-0.35234100	0.93913299	0.296513
-1.20524597	-0.35151699	0.93940699	0.300175
-1.20204198	-0.35057101	0.93934602	0.295537
-1.19883704	-0.34965500	0.93931597	0.291630
-1.19544995	-0.34864801	0.93913299	0.291386
-1.19191003	-0.34761000	0.93876600	0.289677
-1.18852198	-0.34663400	0.93855298	0.290166
-1.18516505	-0.34565699	0.93833899	0.290166
-1.18214405	-0.34477201	0.93839997	0.291875
-1.17896998	-0.34385699	0.93830901	0.292363
-1.17561305	-0.34288001	0.93809497	0.289433
-1.17225599	-0.34187299	0.93785101	0.286992
-1.16890001	-0.34089699	0.93757600	0.285771
-1.16572595	-0.33998099	0.93745399	0.290898
-1.16310096	-0.33921799	0.93778998	0.297734
-1.16068995	-0.33851600	0.93827802	0.302861
-1.15843201	-0.33784500	0.93888903	0.309453
-1.15602100	-0.33714300	0.93934602	0.307500
-1.15321398	-0.33634901	0.93949902	0.302617
-1.15004003	-0.33543399	0.93934602	0.301640
-1.14707899	-0.33454901	0.93934602	0.305547
-1.14427197	-0.33372501	0.93949902	0.307744
-1.14094496	-0.33274800	0.93916303	0.311406
-1.13816798	-0.33195499	0.93931597	0.316045
-1.13536096	-0.33113101	0.93943799	0.314580
-1.13240099	-0.33027601	0.93937701	0.313359
-1.12889099	-0.32923901	0.93888903	0.311162
-1.12556505	-0.32826200	0.93852198	0.313359
-1.12260401	-0.32740799	0.93849200	0.320684
-1.12001002	-0.32664499	0.93873602	0.325078
-1.11705005	-0.32578999	0.93864399	0.328740
-1.11390698	-0.32487500	0.93843102	0.329473
-1.11076403	-0.32395899	0.93818700	0.330938
-1.10746801	-0.32298300	0.93778998	0.327764
-1.10414100	-0.32203701	0.93739301	0.325078
-1.10121202	-0.32118201	0.93730199	0.324346
-1.09773302	-0.32014501	0.93672198	0.327764
-1.09385705	-0.31901601	0.93583697	0.327764
-1.09056103	-0.31806901	0.93541002	0.325567
-1.08781397	-0.31727600	0.93544000	0.323125
-1.08506799	-0.31645200	0.93544000	0.320439
-1.08250403	-0.31571999	0.93562299	0.320439
-1.08045995	-0.31510901	0.93626398	0.321416
-1.07859802	-0.31459001	0.93702698	0.326055
-1.07676697	-0.31404099	0.93782002	0.328740
-1.07435596	-0.31333899	0.93812603	0.329229
-1.07109106	-0.31239301	0.93766803	0.334356
-1.06761205	-0.31138599	0.93699598	0.333867
-1.06489599	-0.31059301	0.93699598	0.332647
-1.06233203	-0.30983001	0.93711901	0.336065
-1.05958605	-0.30903599	0.93708801	0.344121
-1.05683899	-0.30824301	0.93705702	0.347539
-1.05412304	-0.30744901	0.93699598	0.346319
-1.05137599	-0.30662501	0.93696600	0.341192
-1.04881299	-0.30589300	0.93705702	0.343145
-1.04609704	-0.30509901	0.93699598	0.346563
-1.04319799	-0.30424500	0.93675202	0.352178
-1.04045105	-0.30345199	0.93669099	0.355840
-1.03773499	-0.30265799	0.93663001	0.355108
-1.03538501	-0.30195600	0.93684399	0.357794
-1.03282201	-0.30122399	0.93693501	0.358282
-1.02992201	-0.30036899	0.93666101	0.357305
-1.02650499	-0.29939300	0.93592799	0.358282
-1.02378798	-0.29859900	0.93580598	0.365118
-1.02143896	-0.29789701	0.93602002	0.366827
-1.01872301	-0.29710400	0.93589801	0.368048
-1.01567101	-0.29621899	0.93547100	0.363897
-1.01277196	-0.29536399	0.93516499	0.362921
-1.00990295	-0.29453999	0.93485999	0.361212
-1.00666797	-0.29359400	0.93425000	0.361944
-1.00379896	-0.29277000	0.93394500	0.364141
-1.00093102	-0.29191601	0.93360901	0.369512
-0.99839801	-0.29118299	0.93360901	0.368780
-0.99604797	-0.29051200	0.93379200	0.369512
-0.99388099	-0.28987101	0.93409699	0.371221
-0.99153101	-0.28916901	0.93425000	0.371954
-0.98902899	-0.28843701	0.93425000	0.368292
-0.98667902	-0.28776601	0.93437201	0.368536
-0.98451197	-0.28712499	0.93467700	0.368536
-0.98201001	-0.28639200	0.93464702	0.367315
-0.97932398	-0.28562900	0.93446398	0.367803
-0.97663897	-0.28483599	0.93425000	0.374640
-0.97480798	-0.28431699	0.93485999	0.381231
-0.97248799	-0.28364599	0.93498200	0.389776
-0.96998602	-0.28291300	0.93492103	0.388067
-0.96748400	-0.28218099	0.93485999	0.384894
-0.96479797	-0.28138700	0.93464702	0.382452
-0.96247900	-0.28068501	0.93473798	0.380499
-0.96015900	-0.28001401	0.93483001	0.386114
-0.95817602	-0.27943400	0.93525702	0.388067
-0.95603901	-0.27879301	0.93550098	0.386114
-0.95387298	-0.27818301	0.93574500	0.388556
-0.95155299	-0.27748099	0.93580598	0.394903
-0.94941700	-0.27687100	0.93605000	0.396124
-0.94691497	-0.27613801	0.93595898	0.399298
-0.94477803	-0.27552801	0.93617201	0.400519
-0.94212300	-0.27473399	0.93589801	0.405158
-0.93995702	-0.27412400	0.93611097	0.414679
-0.93800402	-0.27354401	0.93650800	0.425910
-0.93583697	-0.27290300	0.93672198	0.433722
-0.93370098	-0.27229300	0.93690503	0.446906
-1.22526598	-0.35572800	0.93727100	0.274052
-1.22508204	-0.35566700	0.93962097	0.288457
-1.22224402	-0.35484299	0.93989599	0.289921
-1.21958899	-0.35407999	0.94035298	0.286992
-1.21638501	-0.35313401	0.94032300	0.287968
-1.21299696	-0.35215801	0.94016999	0.290410
-1.20960999	-0.35118100	0.94001800	0.294560
-1.20622301	-0.35020399	0.93983501	0.299199
-1.20283496	-0.34919700	0.93965101	0.296025
-1.19963098	-0.34828201	0.93962097	0.290654
-1.19627404	-0.34730500	0.93940699	0.287480
-1.19306898	-0.34639001	0.93934602	0.289677
-1.18989599	-0.34544399	0.93928498	0.290166
-1.18632495	-0.34440601	0.93891901	0.292851
-1.18293798	-0.34343001	0.93870503	0.297002
-1.17994702	-0.34257501	0.93876600	0.293828
-1.17695606	-0.34169000	0.93882799	0.288212
-1.17378199	-0.34077501	0.93873602	0.285283
-1.17024195	-0.33973700	0.93833899	0.291386
-1.16725194	-0.33888200	0.93836999	0.295537
-1.16426098	-0.33802801	0.93839997	0.298711
-1.16181898	-0.33732599	0.93885797	0.302861
-1.15922499	-0.33656299	0.93919402	0.312627
-1.15696704	-0.33589199	0.93980402	0.312627
-1.15437305	-0.33515900	0.94010901	0.304814
-1.15156603	-0.33433500	0.94026202	0.299931
-1.14820898	-0.33335900	0.93995702	0.302129
-1.14524806	-0.33250400	0.93995702	0.307012
-1.14244103	-0.33168000	0.94007897	0.310918
-1.13948095	-0.33082601	0.94004798	0.315068
-1.13633704	-0.32988000	0.93989599	0.316045
-1.13355994	-0.32905599	0.93998700	0.315557
-1.13002002	-0.32804900	0.93949902	0.310674
-1.12687695	-0.32713300	0.93928498	0.307988
-1.12373400	-0.32621801	0.93910199	0.311162
-1.12040699	-0.32524100	0.93873602	0.323369
-1.11744702	-0.32438701	0.93864399	0.328252
-1.11448705	-0.32353199	0.93858302	0.327764
-1.11155701	-0.32267800	0.93849200	0.323857
-1.10841405	-0.32176200	0.93824798	0.321172
-1.10545301	-0.32090801	0.93815601	0.319951
-1.10234106	-0.31999201	0.93791199	0.324346
-1.09864795	-0.31892401	0.93717998	0.330938
-1.09498596	-0.31785601	0.93644702	0.330449
-1.09205604	-0.31700099	0.93632501	0.326543
-1.08894300	-0.31611601	0.93605000	0.323369
-1.08601403	-0.31526199	0.93592799	0.324834
-1.08360302	-0.31456000	0.93623400	0.325811
-1.08177197	-0.31401101	0.93702698	0.327031
-1.07991004	-0.31349200	0.93782002	0.330938
-1.07768202	-0.31285101	0.93830901	0.335821
-1.07511902	-0.31208801	0.93846101	0.336553
-1.07218897	-0.31123400	0.93827802	0.339483
-1.06926000	-0.31040999	0.93812603	0.336553
-1.06651294	-0.30958599	0.93809497	0.333135
-1.06379700	-0.30879200	0.93806499	0.330449
-1.06105006	-0.30799901	0.93803400	0.336553
-1.05830395	-0.30720499	0.93800402	0.342901
-1.05574000	-0.30647299	0.93812603	0.345098
-1.05302405	-0.30567899	0.93806499	0.341192
-1.05009496	-0.30482501	0.93785101	0.338750
-1.04719496	-0.30400100	0.93763697	0.341192
-1.04426599	-0.30314600	0.93739301	0.342412
-1.04136705	-0.30229199	0.93717998	0.347051
-1.03865099	-0.30152899	0.93708801	0.349981
-1.03627002	-0.30082700	0.93733197	0.354376
-1.03392005	-0.30012500	0.93757600	0.355352
-1.03117394	-0.29936200	0.93748498	0.354864
-1.02864099	-0.29859900	0.93754601	0.354864
-1.02574205	-0.29777500	0.93727100	0.357061
-1.02287304	-0.29692101	0.93699598	0.364385
-1.01997399	-0.29609701	0.93672198	0.363897
-1.01692200	-0.29521200	0.93626398	0.362676
-1.01368701	-0.29426599	0.93565398	0.364385
-1.01060498	-0.29338101	0.93519598	0.367803
-1.00740099	-0.29243499	0.93455499	0.361700
-1.00468397	-0.29164100	0.93443298	0.361212
-1.00215101	-0.29090899	0.93443298	0.365362
-0.99964899	-0.29017600	0.93443298	0.371221
-0.99711603	-0.28944400	0.93443298	0.371710
-0.99476600	-0.28877300	0.93458599	0.375372
-0.99226397	-0.28804001	0.93458599	0.375372
-0.98973101	-0.28730801	0.93455499	0.369268
-0.98722798	-0.28657499	0.93455499	0.367071
-0.98469502	-0.28584301	0.93452501	0.365362
-0.98237598	-0.28517199	0.93464702	0.365850
-0.98002601	-0.28450000	0.93479902	0.367803
-0.97785902	-0.28385901	0.93507397	0.372686
-0.97535700	-0.28312701	0.93504298	0.378058
-0.97285497	-0.28239399	0.93498200	0.388556
-0.97050500	-0.28172299	0.93510401	0.391730
-0.96818501	-0.28105199	0.93519598	0.388067
-0.96583599	-0.28038001	0.93528700	0.382452
-0.96369898	-0.27973899	0.93556201	0.378058
-0.96138000	-0.27906799	0.93565398	0.374395
-0.95869398	-0.27830499	0.93541002	0.380499
-0.95619202	-0.27757299	0.93531799	0.384161
-0.95405602	-0.27693200	0.93556201	0.388556
-0.95207202	-0.27638200	0.93598902	0.393683
-0.94990498	-0.27574199	0.93620300	0.396612
-0.94758600	-0.27507001	0.93629497	0.396612
-0.94545001	-0.27445999	0.93650800	0.402472
-0.94313002	-0.27378801	0.93656898	0.404913
-0.94096398	-0.27314800	0.93678302	0.414435
-0.93867499	-0.27247599	0.93684399	0.425422
-0.93635601	-0.27180499	0.93687397	0.432258
-0.93437201	-0.27125499	0.93724102	0.439338
-1.22645605	-0.35441601	0.93537903	0.265263
-1.22779799	-0.35478199	0.93885797	0.286015
-1.22477698	-0.35389701	0.93904102	0.294316
-1.22154200	-0.35298201	0.93904102	0.294316
-1.21852100	-0.35209700	0.93916303	0.293339
-1.21531701	-0.35118100	0.93916303	0.290410
-1.21232605	-0.35032699	0.93928498	0.289433
-1.20930505	-0.34944201	0.93940699	0.289433
-1.20573401	-0.34840399	0.93910199	0.291630
-1.20216405	-0.34736601	0.93876600	0.292119
-1.19859302	-0.34632900	0.93843102	0.291142
-1.19520605	-0.34535199	0.93824798	0.292851
-1.19218397	-0.34449801	0.93833899	0.292851
-1.18919396	-0.34364301	0.93839997	0.291630
-1.18602002	-0.34272799	0.93833899	0.291142
-1.18263197	-0.34175101	0.93812603	0.294316
-1.17945898	-0.34083599	0.93803400	0.292363
-1.17646801	-0.33995101	0.93809497	0.290410
-1.17326403	-0.33903500	0.93797302	0.290898
-1.17008996	-0.33812001	0.93788099	0.288457
-1.16731298	-0.33729601	0.93806499	0.289921
-1.16450500	-0.33650199	0.93824798	0.298222
-1.16188002	-0.33573899	0.93858302	0.308476
-1.15962195	-0.33509800	0.93919402	0.317266
-1.15721095	-0.33439600	0.93965101	0.313115
-1.15403700	-0.33348101	0.93949902	0.307256
-1.15104699	-0.33262599	0.93949902	0.302617
-1.14753699	-0.33158901	0.93904102	0.304326
-1.14454699	-0.33073401	0.93904102	0.306523
-1.14158595	-0.32988000	0.93901098	0.310185
-1.13859606	-0.32902500	0.93901098	0.313359
-1.13563502	-0.32817101	0.93897998	0.317021
-1.13249195	-0.32725501	0.93876600	0.317021
-1.12898302	-0.32621801	0.93827802	0.314824
-1.12599194	-0.32536301	0.93821698	0.314336
-1.12266505	-0.32441700	0.93788099	0.323369
-1.11988795	-0.32359299	0.93794298	0.328740
-1.11677599	-0.32270801	0.93772900	0.327764
-1.11399806	-0.32188401	0.93782002	0.323369
-1.11103797	-0.32102999	0.93772900	0.320439
-1.10771203	-0.32008401	0.93733197	0.318975
-1.10441601	-0.31913799	0.93693501	0.323857
-1.10090601	-0.31812999	0.93635601	0.330938
-1.09742701	-0.31712300	0.93577600	0.329229
-1.09394801	-0.31611601	0.93519598	0.324834
-1.09080505	-0.31520101	0.93492103	0.320928
-1.08805799	-0.31440699	0.93495202	0.322637
-1.08531201	-0.31361401	0.93498200	0.322637
-1.08308399	-0.31297299	0.93547100	0.325322
-1.08088696	-0.31233200	0.93592799	0.328740
-1.07865906	-0.31169099	0.93641698	0.333623
-1.07664502	-0.31111100	0.93702698	0.336553
-1.07441700	-0.31047100	0.93751502	0.338750
-1.07148695	-0.30961600	0.93733197	0.336065
-1.06840503	-0.30873099	0.93699598	0.336553
-1.06565905	-0.30790699	0.93699598	0.338750
-1.06272900	-0.30705300	0.93681300	0.341680
-1.06016505	-0.30632001	0.93693501	0.339971
-1.05726600	-0.30546600	0.93672198	0.339971
-1.05470300	-0.30473301	0.93684399	0.342168
-1.05213904	-0.30400100	0.93696600	0.343389
-1.04957604	-0.30326799	0.93705702	0.347051
-1.04685998	-0.30247501	0.93699598	0.349248
-1.04377699	-0.30159000	0.93660003	0.351690
-1.04103100	-0.30079699	0.93653899	0.353887
-1.03868103	-0.30009499	0.93678302	0.353887
-1.03630102	-0.29942301	0.93699598	0.356573
-1.03321803	-0.29853800	0.93660003	0.354131
-1.03050196	-0.29774499	0.93650800	0.354131
-1.02760303	-0.29688999	0.93623400	0.354864
-1.02470398	-0.29606599	0.93598902	0.360723
-1.02183497	-0.29524201	0.93571502	0.363897
-1.01911902	-0.29444900	0.93559301	0.365606
-1.01640296	-0.29365501	0.93547100	0.366094
-1.01298499	-0.29267901	0.93467700	0.371954
-1.00904799	-0.29155001	0.93342602	0.369024
-1.00618005	-0.29069501	0.93312103	0.363653
-1.00346398	-0.28993201	0.93296802	0.361700
-1.00111401	-0.28926101	0.93312103	0.367559
-0.99894702	-0.28862000	0.93345600	0.370001
-0.99659699	-0.28794900	0.93360901	0.374884
-0.99443102	-0.28733799	0.93394500	0.376104
-0.99226397	-0.28669700	0.93425000	0.375372
-0.98973101	-0.28596500	0.93425000	0.372930
-0.98722798	-0.28523299	0.93421900	0.369512
-0.98472601	-0.28450000	0.93418902	0.364141
-0.98203999	-0.28373700	0.93400598	0.365850
-0.97950703	-0.28300500	0.93397498	0.370245
-0.97734100	-0.28239399	0.93425000	0.373175
-0.97502100	-0.28172299	0.93437201	0.382940
-0.97251898	-0.28099099	0.93431097	0.390265
-0.97016901	-0.28031901	0.93443298	0.390265
-0.96785003	-0.27964801	0.93452501	0.384161
-0.96550000	-0.27897599	0.93464702	0.379767
-0.96302801	-0.27824399	0.93455499	0.378058
-0.96067798	-0.27757299	0.93464702	0.381720
-0.95835900	-0.27690101	0.93473798	0.381720
-0.95619202	-0.27625999	0.93498200	0.386603
-0.95405602	-0.27564999	0.93522602	0.392218
-0.95173597	-0.27497900	0.93531799	0.397833
-0.94941700	-0.27430701	0.93537903	0.401740
-0.94673198	-0.27354401	0.93510401	0.406867
-0.94426000	-0.27281201	0.93498200	0.404425
-0.94227600	-0.27226299	0.93537903	0.406867
-0.94047499	-0.27174401	0.93595898	0.416388
-0.93849200	-0.27116400	0.93632501	0.431037
-0.93635601	-0.27052301	0.93653899	0.446174
-1.22520399	-0.35231000	0.93409699	0.260136
-1.22862196	-0.35331699	0.93916303	0.280888
-1.22615099	-0.35261500	0.93974298	0.291386
-1.22312903	-0.35172999	0.93989599	0.294316
-1.21992505	-0.35081500	0.93989599	0.293339
-1.21690404	-0.34996000	0.94004798	0.289921
-1.21369898	-0.34901401	0.94001800	0.290898
-1.21031201	-0.34803799	0.93986499	0.293339
-1.20692396	-0.34706101	0.93968201	0.295048
-1.20390296	-0.34620699	0.93980402	0.293095
-1.20051599	-0.34523001	0.93962097	0.292119
-1.19694495	-0.34419301	0.93925500	0.292119
-1.19358802	-0.34324601	0.93907201	0.293828
-1.19038403	-0.34233099	0.93901098	0.292851
-1.18720996	-0.34138501	0.93891901	0.291630
-1.18418896	-0.34053001	0.93901098	0.293339
-1.18101501	-0.33961499	0.93891901	0.292363
-1.17784095	-0.33869901	0.93882799	0.291386
-1.17463696	-0.33778399	0.93873602	0.288212
-1.17128003	-0.33680701	0.93846101	0.285771
-1.16810596	-0.33589199	0.93836999	0.286748
-1.16548204	-0.33515900	0.93870503	0.291875
-1.16325402	-0.33451799	0.93931597	0.297734
