#    X	          Y	         Z	    Scalar field
-2.16853309	1.00620997	0.38096601	-1612.000000
-2.19563293	1.03956604	0.38166800	-1608.000000
-2.30360389	0.18061800	0.37977600	-1565.000000
-2.27092004	0.65132099	0.37764001	-1670.000000
-2.31108093	0.45228601	0.37831101	-1695.000000
-2.20765710	0.73313898	0.37858599	-1567.000000
-2.30445910	0.18141200	0.38029501	-1555.000000
-2.27537489	0.68132001	0.37852499	-1658.000000
-2.30271912	0.18028300	0.38075301	-1542.000000
-2.19450402	1.07035804	0.38203400	-1570.000000
-2.16603088	0.97666901	0.38093600	-1621.000000
-2.30174303	0.18119800	0.38023400	-1526.000000
-2.30165100	0.18156400	0.38060001	-1509.000000
-2.30314589	0.18168600	0.38047799	-1529.000000
-2.26341200	0.63780200	0.37779200	-1615.000000
-2.17268395	1.02870202	0.38114899	-1588.000000
-2.30360389	0.18217500	0.38053900	-1491.000000
-2.18962097	1.01258898	0.38056901	-1588.000000
-2.30305505	0.18241900	0.38081399	-1475.000000
-2.30235291	0.18205300	0.38072199	-1484.000000
-2.20054603	0.93089300	0.37962300	-1633.000000
-2.19377089	0.77751201	0.37840301	-1548.000000
-2.24031091	0.88981599	0.37989801	-1658.000000
-2.27073693	0.64756799	0.37742600	-1675.000000
-2.26023889	0.68974298	0.37812799	-1620.000000
-2.30851698	0.43412799	0.37849399	-1648.000000
-2.24250793	0.86421198	0.37913501	-1612.000000
-2.30131507	0.18199199	0.38090500	-1475.000000
-2.26292396	0.43556201	0.37840301	-1561.000000
-2.24934411	0.79957598	0.37889099	-1683.000000
-2.29063392	0.43135101	0.37858599	-1622.000000
-2.20988488	1.05287194	0.38142401	-1651.000000
-2.20054603	0.93455499	0.37983701	-1595.000000
-2.28831506	0.42808500	0.37812799	-1604.000000
-2.29801893	0.18092300	0.38035601	-1488.000000
-2.19743299	0.79493701	0.37879899	-1580.000000
-2.20100403	1.00559998	0.38056901	-1633.000000
-2.29783607	0.18235800	0.38072199	-1435.000000
-2.29859900	0.18272400	0.38047799	-1457.000000
-2.26310706	0.63472003	0.37721300	-1631.000000
-2.20942712	1.01676905	0.38093600	-1636.000000
-2.21550012	1.02961695	0.38069201	-1650.000000
-2.24049401	0.63169903	0.37773100	-1577.000000
-2.13874793	1.07521105	0.38264501	-1645.000000
-2.21131897	0.99742103	0.37995899	-1648.000000
-2.21495104	0.96458399	0.38072199	-1637.000000
-2.19502306	0.89595002	0.37934899	-1643.000000
-2.27406311	0.65452600	0.37788400	-1689.000000
-2.17945910	0.81797802	0.37886000	-1405.000000
-2.30406189	0.18540999	0.38066101	-1533.000000
-2.30448890	0.18470800	0.37999001	-1573.000000
-2.17262292	0.98152202	0.38032499	-1643.000000
-2.30314589	0.18489100	0.38050801	-1548.000000
-2.30143690	0.18446399	0.38060001	-1506.000000
-2.20994592	0.86741602	0.37910500	-1622.000000
-2.15327501	1.03205895	0.38130200	-1607.000000
-2.30091906	0.18470800	0.38050801	-1511.000000
-2.30088806	0.18513501	0.38050801	-1506.000000
-2.17823792	1.02916002	0.38121000	-1599.000000
-2.21614099	0.84742701	0.37889099	-1657.000000
-2.27851892	0.43833899	0.37837201	-1595.000000
-2.30342102	0.18745400	0.38056901	-1564.000000
-2.24388099	0.79963702	0.37846401	-1695.000000
-2.30226111	0.18699600	0.38038599	-1564.000000
-2.14070106	1.08283997	0.38270599	-1588.000000
-2.29731798	0.18513501	0.38102701	-1384.000000
-2.30076599	0.18367000	0.38047799	-1499.000000
-2.26191711	0.65681499	0.37724301	-1638.000000
-2.19178796	1.02638197	0.38139299	-1623.000000
-2.25264001	0.47645599	0.37843299	-1478.000000
-2.29826403	0.18385300	0.38044700	-1464.000000
-2.23811293	0.70195001	0.37794501	-1630.000000
-2.29820299	0.18492100	0.38044700	-1470.000000
-2.20240808	0.97663897	0.38044700	-1629.000000
-2.17997694	0.85029602	0.37931800	-1534.000000
-2.29093909	0.48454300	0.37806699	-1626.000000
-2.29695106	0.18510400	0.38023400	-1470.000000
-2.30610704	0.46312001	0.37864700	-1641.000000
-2.29728699	0.18623400	0.38069201	-1454.000000
-2.31385803	0.46989399	0.37855500	-1686.000000
-2.21836901	0.87513697	0.37889099	-1646.000000
-2.29875207	0.18708800	0.38056901	-1513.000000
-2.18211389	1.02027905	0.38117999	-1634.000000
-2.29747009	0.18696600	0.38072199	-1473.000000
-2.30076599	0.18608101	0.38087499	-1517.000000
-2.29695106	0.18693499	0.38099700	-1419.000000
-2.26029992	0.63169903	0.37742600	-1599.000000
-2.29649401	0.18333399	0.38087499	-1346.000000
-2.29673791	0.18409701	0.38056901	-1423.000000
-2.24241590	0.77766401	0.37861601	-1653.000000
-2.29655504	0.18653899	0.38056901	-1470.000000
-2.17167711	0.88047802	0.37950099	-1545.000000
-2.29667711	0.18409701	0.38093600	-1370.000000
-2.29685998	0.18483000	0.38096601	-1394.000000
-2.29856896	0.46095300	0.37812799	-1658.000000
-2.18541002	0.79750103	0.37898299	-1454.000000
-2.21754503	0.79991102	0.37834200	-1613.000000
-2.19309998	0.98225403	0.38062999	-1632.000000
-2.24116492	0.65339702	0.37803599	-1642.000000
-2.24058509	0.51243597	0.37889099	-1433.000000
-2.37135291	0.18895000	0.38179001	-1724.000000
-2.37184095	0.18934600	0.38148499	-1736.000000
-2.24797106	0.84764099	0.37937900	-1692.000000
-2.16545105	1.04206800	0.38142401	-1623.000000
-2.24913001	0.77571100	0.37837201	-1591.000000
-2.22010803	0.62980700	0.37818900	-1425.000000
-2.16166711	0.90772998	0.38005099	-1480.000000
-2.37004089	0.19093300	0.38121000	-1727.000000
-2.20777893	0.71089202	0.37785301	-1540.000000
-2.36811805	0.19010900	0.38127100	-1733.000000
-2.36872911	0.19126900	0.38139299	-1719.000000
-2.24897790	0.76240498	0.37843299	-1616.000000
-2.22599792	0.78358501	0.37837201	-1634.000000
-2.21543908	1.03254700	0.38087499	-1627.000000
-2.37409997	0.19435100	0.38191199	-1716.000000
-2.20249891	0.79371601	0.37800601	-1612.000000
-2.37165809	0.19480900	0.38151601	-1707.000000
-2.19136000	0.95637500	0.38026401	-1573.000000
-2.24525499	0.67683399	0.37825000	-1656.000000
-2.21275306	0.91920501	0.37913501	-1648.000000
-2.20356798	0.87883002	0.37919599	-1647.000000
-2.36967492	0.19465600	0.38157699	-1692.000000
-2.36964393	0.19508401	0.38157699	-1694.000000
-2.36808801	0.19346599	0.38133201	-1690.000000
-2.26939392	0.47672999	0.37776199	-1561.000000
-2.36817908	0.19453400	0.38172901	-1687.000000
-2.36366296	0.18757600	0.38090500	-1708.000000
-2.25035095	0.45817599	0.37855500	-1509.000000
-2.36622596	0.18925500	0.38096601	-1720.000000
-2.36448693	0.18913300	0.38108799	-1711.000000
-2.20274401	0.69197100	0.37873799	-1332.000000
-2.36686707	0.19044501	0.38108799	-1727.000000
-2.27586389	0.46742201	0.37773100	-1593.000000
-2.36424303	0.18949901	0.38102701	-1699.000000
-2.36488295	0.19029200	0.38114899	-1717.000000
-2.15931702	1.03703296	0.38172901	-1615.000000
-2.24147010	0.74293500	0.37821999	-1520.000000
-2.14710999	1.03242505	0.38121000	-1636.000000
-2.23524499	0.66664100	0.37773100	-1578.000000
-2.19236803	0.95524597	0.38032499	-1608.000000
-2.36274695	0.18898000	0.38117999	-1694.000000
-2.19630408	0.92512500	0.37941000	-1643.000000
-2.36177111	0.18928500	0.38102701	-1680.000000
-2.35981798	0.18876600	0.38108799	-1678.000000
-2.36103797	0.18849200	0.38127100	-1684.000000
-2.16566491	0.90156603	0.37950099	-1536.000000
-2.17491102	1.02717602	0.38060001	-1608.000000
-2.21305799	0.84153700	0.37922701	-1589.000000
-2.17900109	0.91783100	0.37947100	-1591.000000
-2.21449304	0.75453198	0.37886000	-1619.000000
-2.26792908	0.66227698	0.37803599	-1653.000000
-2.24473596	0.85835302	0.37913501	-1675.000000
-2.36348009	0.19197100	0.38133201	-1703.000000
-2.36531091	0.19175699	0.38084400	-1713.000000
-2.27943397	0.64201403	0.37776199	-1705.000000
-2.36613488	0.19294700	0.38139299	-1692.000000
-2.18043494	1.08552599	0.38188201	-1567.000000
-2.17890906	0.82011402	0.37889099	-1484.000000
-2.20805407	1.01454198	0.38060001	-1626.000000
-2.36668396	0.19483900	0.38148499	-1699.000000
-2.22840905	0.77741998	0.37840301	-1641.000000
-2.17079210	0.95106500	0.37999001	-1567.000000
-2.20634508	0.74650598	0.37831101	-1569.000000
-2.23606896	0.75300598	0.37791401	-1602.000000
-2.36262488	0.19154400	0.38081399	-1719.000000
-2.36009192	0.19505300	0.38081399	-1716.000000
-2.17948890	1.03678894	0.38151601	-1609.000000
-2.36152601	0.19218400	0.38102701	-1696.000000
-2.21720910	0.97700500	0.37989801	-1670.000000
-2.14042711	1.05207801	0.38200399	-1618.000000
-2.36076403	0.19212300	0.38127100	-1696.000000
-2.30989099	0.46540800	0.37892199	-1631.000000
-2.26402307	0.69398499	0.37852499	-1678.000000
-2.36311293	0.19343600	0.38130200	-1692.000000
-2.26463294	0.65068102	0.37779200	-1633.000000
-2.35987902	0.19383200	0.38114899	-1689.000000
-2.20729089	1.02781701	0.38096601	-1654.000000
-2.21791101	0.71830702	0.37754801	-1587.000000
-2.36744690	0.19596900	0.38087499	-1736.000000
-2.19770789	0.93125898	0.37962300	-1597.000000
-2.18110704	0.91154498	0.37937900	-1587.000000
-2.18763709	0.83763099	0.37858599	-1593.000000
-2.37065101	0.19810501	0.38142401	-1736.000000
-2.29893494	0.48255900	0.37812799	-1631.000000
-2.22056603	0.85102803	0.37898299	-1636.000000
-2.36723304	0.19783001	0.38124099	-1734.000000
-2.18193102	0.90119898	0.37925699	-1591.000000
-2.36888099	0.19841000	0.38151601	-1729.000000
-2.37208605	0.20115700	0.38166800	-1746.000000
-2.23625207	0.74620098	0.37797499	-1647.000000
-2.23432899	0.67048597	0.37776199	-1614.000000
-2.37144494	0.20298800	0.38160700	-1755.000000
-2.13633704	1.05915797	0.38230899	-1572.000000
-2.22294593	0.79060400	0.37864700	-1619.000000
-2.20738196	1.07447803	0.38176000	-1611.000000
-2.27946496	0.47294599	0.37812799	-1596.000000
-2.36836195	0.20158400	0.38148499	-1704.000000
-2.30033898	0.64289898	0.38026401	-1720.000000
-2.36494398	0.19544999	0.38124099	-1724.000000
-2.19804406	1.04603601	0.38166800	-1601.000000
-2.36497498	0.19575500	0.38084400	-1726.000000
-2.36662292	0.19633500	0.38111901	-1736.000000
-2.24763489	0.68556201	0.37751800	-1615.000000
-2.30226111	0.45326200	0.37886000	-1608.000000
-2.36653090	0.19737200	0.38111901	-1738.000000
-2.36662292	0.19920300	0.38117999	-1718.000000
-2.36537194	0.19908100	0.38133201	-1717.000000
-2.17518592	0.92063898	0.37907401	-1583.000000
-2.21958899	0.76200902	0.37852499	-1583.000000
-2.36497498	0.19874600	0.38090500	-1722.000000
-2.23234606	0.66203302	0.37706000	-1605.000000
-2.22563195	0.84199500	0.37882999	-1649.000000
-2.25022888	0.84452802	0.37916601	-1710.000000
-2.36195397	0.19660901	0.38075301	-1743.000000
-2.36030602	0.19612101	0.38047799	-1728.000000
-2.20549011	0.80906701	0.37852499	-1589.000000
-2.30891395	0.45964101	0.37821999	-1645.000000
-2.16667199	0.88160700	0.37956199	-1472.000000
-2.24302697	0.72224402	0.37818900	-1582.000000
-2.36097693	0.19618200	0.38096601	-1719.000000
-2.23219299	0.74485803	0.37843299	-1611.000000
-2.29972792	0.49760401	0.37837201	-1670.000000
-2.18598890	1.01380897	0.38090500	-1538.000000
-2.16746497	1.09391797	0.38301101	-1576.000000
-2.35978699	0.19786100	0.38121000	-1701.000000
-2.18022203	0.92665100	0.38020301	-1603.000000
-2.20021105	0.94487000	0.37968400	-1635.000000
-2.36512804	0.19981401	0.38093600	-1699.000000
-2.17655897	1.04237401	0.38148499	-1638.000000
-2.27568102	0.49821499	0.37764001	-1564.000000
-2.28840590	0.49290499	0.37794501	-1646.000000
-2.20967102	0.73454303	0.37782300	-1573.000000
-2.36415100	0.20204200	0.38117999	-1713.000000
-2.36521912	0.20170601	0.38096601	-1713.000000
-2.36387610	0.20231600	0.38114899	-1718.000000
-2.36045790	0.19941700	0.38093600	-1682.000000
-2.36171007	0.19950899	0.38075301	-1697.000000
-2.36021399	0.20015000	0.38053900	-1684.000000
-2.16456604	1.07112098	0.38255301	-1662.000000
-2.16224694	1.02375805	0.38087499	-1567.000000
-2.14741492	0.99879497	0.38124099	-1583.000000
-2.36317396	0.19935600	0.38099700	-1699.000000
-2.20320106	0.93357801	0.37941000	-1637.000000
-2.17509508	0.84870899	0.37886000	-1482.000000
-2.36128211	0.20097400	0.38108799	-1679.000000
-2.28413391	0.42423999	0.37882999	-1633.000000
-2.26478601	0.45481899	0.37779200	-1594.000000
-2.36286902	0.20298800	0.38099700	-1715.000000
-2.36164904	0.20249900	0.38117999	-1701.000000
-2.24934411	0.66444403	0.37754801	-1647.000000
-2.36051893	0.20127900	0.38096601	-1692.000000
-2.35975599	0.20198099	0.38087499	-1700.000000
-2.22276306	0.81935102	0.37867701	-1622.000000
-2.21534705	0.95912200	0.37965399	-1644.000000
-2.13157701	1.08125305	0.38243100	-1540.000000
-2.27357507	0.43693501	0.37791401	-1584.000000
-2.21586609	0.98835802	0.38041699	-1642.000000
-2.20362902	0.88868701	0.37904400	-1624.000000
-2.35826111	0.18998700	0.38084400	-1673.000000
-2.35636902	0.18962100	0.38053900	-1673.000000
-2.17045593	0.90437299	0.37925699	-1559.000000
-2.27565002	0.70985401	0.37873799	-1696.000000
-2.35551500	0.19050600	0.38078299	-1675.000000
-2.35893202	0.19078100	0.38096601	-1684.000000
-2.35630798	0.18959001	0.38090500	-1677.000000
-2.30574012	0.44859299	0.37849399	-1630.000000
-2.35374498	0.18827800	0.38047799	-1669.000000
-2.35166907	0.18943800	0.38053900	-1666.000000
-2.35316491	0.18888900	0.38078299	-1671.000000
-2.17540002	0.86405897	0.37904400	-1561.000000
-2.25306702	0.46858200	0.37825000	-1480.000000
-2.35185194	0.18992600	0.38056901	-1671.000000
-2.30290198	0.47672999	0.37818900	-1634.000000
-2.28227210	0.49308801	0.37812799	-1636.000000
-2.18718004	0.93000799	0.37989801	-1596.000000
-2.18290710	0.87870800	0.37879899	-1612.000000
-2.35209703	0.18925500	0.38099700	-1669.000000
-2.25181603	0.73619097	0.37791401	-1639.000000
-2.35755897	0.19187900	0.38114899	-1682.000000
-2.24620104	0.47691301	0.37852499	-1486.000000
-2.26997399	0.51142901	0.37757900	-1606.000000
-2.35786390	0.19487000	0.38084400	-1707.000000
-2.20768690	0.75639302	0.37828100	-1572.000000
-2.18644691	0.81285101	0.37849399	-1548.000000
-2.35664392	0.19508401	0.38066101	-1689.000000
-2.35874891	0.19233701	0.38133201	-1671.000000
-2.17240906	1.05906701	0.38243100	-1597.000000
-2.35621595	0.19355799	0.38093600	-1689.000000
-2.16014099	1.02916002	0.38133201	-1620.000000
-2.21870399	0.82530200	0.37876901	-1604.000000
-2.35609388	0.19502300	0.38093600	-1680.000000
-2.22929406	0.69538897	0.37779200	-1603.000000
-2.35267591	0.19258100	0.38035601	-1680.000000
-2.29853797	0.50846899	0.37742600	-1715.000000
-2.35276794	0.19371000	0.38078299	-1689.000000
-2.17637610	0.93577600	0.37983701	-1624.000000
-2.17668200	0.90504497	0.38023400	-1584.000000
-2.35496497	0.19322200	0.38111901	-1680.000000
-2.25941491	0.69911200	0.37806699	-1641.000000
-2.23420691	0.84526098	0.37876901	-1611.000000
-2.21879601	0.62272602	0.37803599	-1465.000000
-2.15513611	1.05519104	0.38203400	-1631.000000
-2.23008704	0.85194403	0.37852499	-1627.000000
-2.22847009	0.80970800	0.37825000	-1643.000000
-2.23786902	0.72602803	0.37834200	-1590.000000
-2.35151696	0.18809500	0.38050801	-1657.000000
-2.34931898	0.18791200	0.38050801	-1650.000000
-2.28147888	0.48997501	0.37788400	-1616.000000
-2.34919691	0.18925500	0.38053900	-1663.000000
-2.30250502	0.44175699	0.37852499	-1637.000000
-2.18913293	0.76219201	0.37873799	-1515.000000
-2.35099792	0.19096400	0.38084400	-1668.000000
-2.19953895	1.03382897	0.38105801	-1628.000000
-2.23326111	0.84281898	0.37886000	-1648.000000
-2.20072889	0.73921198	0.37818900	-1547.000000
-2.21400499	0.74211103	0.37739599	-1612.000000
-2.17454505	0.93071002	0.37962300	-1618.000000
-2.14451599	1.05708301	0.38218701	-1642.000000
-2.16041589	0.97004700	0.38044700	-1566.000000
-2.17848206	0.91639698	0.37968400	-1600.000000
-2.34526110	0.18870500	0.38062999	-1625.000000
-2.34419298	0.18928500	0.38084400	-1656.000000
-2.34614611	0.18946800	0.38078299	-1659.000000
-2.24412489	0.88084400	0.37992901	-1720.000000
-2.17594910	0.91413897	0.37953201	-1584.000000
-2.34629798	0.19133000	0.38047799	-1672.000000
-2.18284607	1.02061498	0.38090500	-1638.000000
-2.34455895	0.19117700	0.38056901	-1677.000000
-2.20375109	0.76612902	0.37858599	-1614.000000
-2.19349694	1.08320606	0.38160700	-1563.000000
-2.21989393	0.79493701	0.37803599	-1658.000000
-2.35145593	0.19209300	0.38053900	-1677.000000
-2.30397010	0.42979401	0.37879899	-1680.000000
-2.34938002	0.19276400	0.38060001	-1675.000000
-2.21315002	0.99089098	0.38017300	-1638.000000
-2.20869398	0.85789502	0.37873799	-1598.000000
-2.21244788	0.80006403	0.37870800	-1595.000000
-2.34993005	0.19496199	0.38072199	-1681.000000
-2.19819593	0.81456000	0.37849399	-1630.000000
-2.35096693	0.19429000	0.38087499	-1666.000000
-2.23734999	0.78410298	0.37818900	-1674.000000
-2.21061707	0.75621003	0.37834200	-1592.000000
-2.16273499	1.09230006	0.38301101	-1586.000000
-2.18748498	0.93574500	0.37953201	-1617.000000
-2.34757996	0.19142200	0.38029501	-1668.000000
-2.25852990	0.63267499	0.37718201	-1621.000000
-2.19319201	0.92616302	0.37941000	-1630.000000
-2.34614611	0.19316100	0.38047799	-1674.000000
-2.34526110	0.19160500	0.38069201	-1686.000000
-2.34547400	0.19197100	0.38072199	-1681.000000
-2.17286706	0.85096699	0.37901300	-1470.000000
-2.18171692	0.92607099	0.37922701	-1619.000000
-2.18360901	1.02592504	0.38099700	-1618.000000
-2.34580994	0.19462600	0.38041699	-1672.000000
-2.21382093	0.79048198	0.37840301	-1624.000000
-2.34434509	0.19404601	0.38056901	-1665.000000
-2.19993591	0.99601698	0.38056901	-1610.000000
-2.21156311	0.64625502	0.37794501	-1433.000000
-2.23863196	0.75843799	0.37818900	-1613.000000
-2.34406996	0.19514500	0.38014200	-1656.000000
-2.20314002	0.76512098	0.37806699	-1628.000000
-2.24333191	0.66902202	0.37757900	-1615.000000
-2.35780311	0.19560200	0.38084400	-1691.000000
-2.26292396	0.50206000	0.37760901	-1626.000000
-2.35771203	0.19664000	0.38084400	-1707.000000
-2.35703993	0.19621301	0.38072199	-1703.000000
-2.20460510	0.77790803	0.37858599	-1634.000000
-2.35902405	0.19899000	0.38072199	-1691.000000
-2.35584998	0.19874600	0.38056901	-1687.000000
-2.35874891	0.19822700	0.38142401	-1707.000000
-2.18955994	0.81706202	0.37882999	-1586.000000
-2.21461511	0.95750397	0.38023400	-1646.000000
-2.26881409	0.51304603	0.37782300	-1597.000000
-2.20414710	1.01350403	0.38075301	-1615.000000
-2.35475206	0.19676200	0.38075301	-1694.000000
-2.22398400	0.70246899	0.37770101	-1609.000000
-2.27085900	0.45970199	0.37782300	-1560.000000
-2.25044298	0.47523499	0.37803599	-1466.000000
-2.15562391	0.98234600	0.38056901	-1589.000000
-2.20707703	0.99101299	0.38050801	-1666.000000
-2.24888611	0.63117999	0.37751800	-1630.000000
-2.35466003	0.19722000	0.38111901	-1676.000000
-2.26942396	0.64448500	0.37825000	-1649.000000
-2.17207289	0.85414100	0.37947100	-1414.000000
-2.35618591	0.19981401	0.38102701	-1682.000000
-2.24128699	0.78422499	0.37803599	-1639.000000
-2.20701599	0.99833697	0.38056901	-1661.000000
-2.17164612	1.04505897	0.38172901	-1637.000000
-2.23017907	0.97297698	0.38072199	-1657.000000
-2.35807800	0.20152301	0.38060001	-1692.000000
-2.35844398	0.20289600	0.38066101	-1693.000000
-2.35703993	0.20173600	0.38081399	-1694.000000
-2.26121497	0.41676301	0.37828100	-1572.000000
-2.35847497	0.19926500	0.38099700	-1680.000000
-2.35768104	0.20283499	0.38093600	-1677.000000
-2.23072791	0.84474200	0.37858599	-1606.000000
-2.35398889	0.20222500	0.38108799	-1607.000000
-2.30198693	0.50453198	0.37858599	-1676.000000
-2.18687391	0.88191199	0.37919599	-1596.000000
-2.18071008	0.95051599	0.38026401	-1625.000000
-2.18074012	1.02790797	0.38108799	-1621.000000
-2.27690101	0.46986401	0.37760901	-1618.000000
-2.35227990	0.20021100	0.38041699	-1685.000000
-2.18479896	1.07823205	0.38237000	-1587.000000
-2.35441589	0.20121799	0.38038599	-1689.000000
-2.35505700	0.20231600	0.38050801	-1668.000000
-2.17933702	0.88804603	0.37919599	-1568.000000
-2.17018104	0.87019300	0.37977600	-1448.000000
-2.35337806	0.20143101	0.38060001	-1682.000000
-2.35230994	0.20283499	0.38044700	-1637.000000
-2.35185194	0.20234700	0.38035601	-1618.000000
-2.20036292	0.85273701	0.37873799	-1621.000000
-2.35105896	0.19908100	0.38096601	-1660.000000
-2.18550110	0.87547302	0.37898299	-1623.000000
-2.35118103	0.19535799	0.38053900	-1677.000000
-2.29838610	0.48130801	0.37837201	-1623.000000
-2.16078210	0.94740301	0.38017300	-1552.000000
-2.35038805	0.19902000	0.38047799	-1666.000000
-2.34852600	0.19737200	0.38050801	-1657.000000
-2.34922791	0.19773901	0.38062999	-1675.000000
-2.25077796	0.63423198	0.37794501	-1645.000000
-2.22044396	0.68208301	0.37803599	-1542.000000
-2.34547400	0.19563299	0.38038599	-1632.000000
-2.17192101	0.92030299	0.38008100	-1541.000000
-2.22047400	0.66297901	0.37825000	-1573.000000
-2.20915198	0.70078999	0.37794501	-1526.000000
-2.29066491	0.49336201	0.37757900	-1658.000000
-2.26948500	0.45622301	0.37821999	-1586.000000
-2.24278307	0.70957899	0.37751800	-1611.000000
-2.18003798	1.03053296	0.38117999	-1605.000000
-2.14387488	1.08699000	0.38267499	-1550.000000
-2.21345496	0.93766803	0.37999001	-1654.000000
-2.24391198	0.69242901	0.37800601	-1626.000000
-2.35032701	0.19975300	0.38047799	-1647.000000
-2.15904188	0.97352600	0.38087499	-1556.000000
-2.35020399	0.20115700	0.38047799	-1665.000000
-2.24333191	0.70201099	0.37764001	-1647.000000
-2.19407701	0.74235499	0.37882999	-1430.000000
-2.22505212	0.92308003	0.37922701	-1673.000000
-2.34876990	0.20030200	0.38060001	-1657.000000
-2.22660804	0.96269202	0.38032499	-1666.000000
-2.19999695	0.82182300	0.37843299	-1618.000000
-2.26975989	0.70076001	0.37818900	-1685.000000
-2.26545691	0.65931702	0.37791401	-1607.000000
-2.13706994	1.05751002	0.38267499	-1542.000000
-2.34831190	0.20277400	0.38056901	-1581.000000
-2.35127306	0.20198099	0.38102701	-1582.000000
-2.20149207	0.84223902	0.37867701	-1562.000000
-2.34599304	0.20301799	0.38096601	-1581.000000
-2.18846107	1.02323902	0.38072199	-1615.000000
-2.19249010	1.01817298	0.38056901	-1594.000000
-2.34751892	0.20017999	0.38078299	-1654.000000
-2.18037391	0.81910700	0.37867701	-1470.000000
-2.34437609	0.19926500	0.38062999	-1634.000000
-2.30906701	0.51347399	0.37886000	-1718.000000
-2.24241590	0.48518401	0.37855500	-1404.000000
-2.25251794	0.81483501	0.37904400	-1686.000000
-2.25343299	0.67744398	0.37764001	-1665.000000
-2.34742689	0.20195000	0.38041699	-1577.000000
-2.34699988	0.20310999	0.38075301	-1591.000000
-2.34388709	0.20210300	0.38060001	-1559.000000
-2.26087999	0.68348700	0.37791401	-1637.000000
-2.22187805	0.62843299	0.37764001	-1494.000000
-2.34483290	0.20246901	0.38075301	-1583.000000
-2.37345910	0.21314999	0.38206500	-1741.000000
-2.20869398	0.84840399	0.37858599	-1626.000000
-2.23731995	0.68043500	0.37757900	-1635.000000
-2.37055993	0.20439100	0.38185099	-1726.000000
-2.37071204	0.20329300	0.38148499	-1745.000000
-2.37019300	0.20362900	0.38142401	-1733.000000
-2.24742103	0.44407699	0.37837201	-1419.000000
-2.24427795	0.47291601	0.37843299	-1418.000000
-2.21482801	0.76692200	0.37806699	-1614.000000
-2.36766100	0.20967101	0.38148499	-1708.000000
-2.36827111	0.20900001	0.38117999	-1692.000000
-2.27320910	0.41972399	0.37843299	-1615.000000
-2.36448693	0.20387299	0.38127100	-1701.000000
-2.15330505	1.04313695	0.38206500	-1607.000000
-2.36570692	0.20426901	0.38108799	-1715.000000
-2.16792297	0.94014001	0.38038599	-1598.000000
-2.16520691	0.99113500	0.38062999	-1606.000000
-2.16352797	0.95338398	0.38020301	-1576.000000
-2.18046594	0.99284399	0.38066101	-1620.000000
-2.36360192	0.20558199	0.38114899	-1694.000000
-2.22450304	0.94630402	0.38020301	-1662.000000
-2.36082506	0.20356800	0.38105801	-1680.000000
-2.21049500	0.96150202	0.37989801	-1626.000000
-2.36152601	0.20436101	0.38081399	-1701.000000
-2.21534705	0.69679302	0.37794501	-1524.000000
-2.18254089	0.89390600	0.37928799	-1603.000000
-2.36024499	0.20454399	0.38096601	-1692.000000
-2.36180091	0.20619200	0.38124099	-1676.000000
-2.17491102	0.88496399	0.37950099	-1581.000000
-2.17576599	1.00334203	0.38145399	-1640.000000
-2.19139099	1.02168298	0.38066101	-1613.000000
-2.30174303	0.50584400	0.37821999	-1649.000000
-2.17884803	0.87327600	0.37937900	-1559.000000
-2.18940711	0.96757501	0.38029501	-1593.000000
-2.36054993	0.20683300	0.38105801	-1662.000000
-2.16731310	1.03425598	0.38114899	-1620.000000
-2.18330407	0.98478699	0.38053900	-1594.000000
-2.36662292	0.20838900	0.38090500	-1703.000000
-2.22767591	0.64192200	0.37843299	-1537.000000
-2.36412001	0.20863301	0.38090500	-1671.000000
-2.36601305	0.20918299	0.38121000	-1674.000000
-2.36689806	0.21031199	0.38136300	-1687.000000
-2.24067712	0.62916601	0.37764001	-1584.000000
-2.36375403	0.20933500	0.38124099	-1676.000000
-2.36470008	0.21046400	0.38099700	-1713.000000
-2.21522498	0.74980199	0.37797499	-1558.000000
-2.24235511	0.51173401	0.37840301	-1430.000000
-2.13450599	1.08732605	0.38291901	-1547.000000
-2.19428992	0.99763501	0.38062999	-1631.000000
-2.36030602	0.20753500	0.38066101	-1652.000000
-2.36094689	0.20835900	0.38075301	-1660.000000
-2.20896912	0.91401702	0.37944001	-1677.000000
-2.36234999	0.20884700	0.38099700	-1650.000000
-2.24211097	0.86973602	0.37977600	-1649.000000
-2.19309998	0.83973700	0.37916601	-1605.000000
-2.36143494	0.21092200	0.38087499	-1699.000000
-2.30656409	0.48225400	0.37818900	-1632.000000
-2.16529799	0.89274597	0.37965399	-1497.000000
-2.36744690	0.21559100	0.38114899	-1740.000000
-2.15928602	1.08638000	0.38325500	-1592.000000
-2.36433411	0.21165501	0.38096601	-1701.000000
-2.16383410	0.90000898	0.37989801	-1436.000000
-2.24861097	0.75724798	0.37849399	-1630.000000
-2.22523499	0.75553900	0.37828100	-1593.000000
-2.36442590	0.21263100	0.38139299	-1704.000000
-2.36640906	0.21354701	0.38093600	-1710.000000
-2.15156603	1.00797999	0.38133201	-1620.000000
-2.36527991	0.21458399	0.38117999	-1722.000000
-2.36390710	0.21302800	0.38130200	-1697.000000
-2.20835900	0.66450500	0.37867701	-1414.000000
-2.23503089	0.84797698	0.37864700	-1591.000000
-2.36216688	0.21287499	0.38139299	-1695.000000
-2.36021399	0.21128801	0.38069201	-1691.000000
